EnsemblID,gene_name,Chr,Biotype,ChrCat,logFC_UCLA,CI.L_UCLA,CI.R_UCLA,AveExpr_UCLA_AllSamples,AveExpr_UCLA_Males,AveExpr_UCLA_Females,t_UCLA,P.Value_UCLA,adj.P.Val_UCLA,B_UCLA,SE_UCLA,SE2_UCLA,absLogFC_UCLA,power_alpha0.05_UCLA,power_alpha0.1_UCLA,logFC_BV,CI.L_BV,CI.R_BV,AveExpr_BV_AllSamples,AveExpr_BV_Males,AveExpr_BV_Females,t_BV,P.Value_BV,adj.P.Val_BV,B_BV,SE_BV,SE2_BV,absLogFC_BV,power_alpha0.05_BV,power_alpha0.1_BV,invNorm_adjPval,invNorm_testStats,invNorm_rawPval
ENSG00000136450,SRSF1,chr17,protein_coding,Auto,-0.001026176,-0.014555183,0.01250283,7.768683255,7.98207052,7.983096696,-0.149734952,0.88115216,0.990774079,-9.40452301,0.006902554,4.76E-05,0.001026176,0.052543176,0.10377107,0.02637298,-0.029143459,0.08188942,5.740414013,6.322400555,6.331863167,0.948096885,0.346467246,0.948596804,-8.179999956,0.028324714,0.000802289,0.02637298,0.154502537,0.244902873,0.988606663,-0.751713461,0.773888303
ENSG00000136451,VEZF1,chr17,protein_coding,Auto,0.006952619,-0.0117449,0.025650138,6.82964105,7.067829749,7.060877131,0.734060133,0.463928622,0.983531926,-9.091683247,0.009539551,9.10E-05,0.006952619,0.112910361,0.189181069,-0.009413603,-0.070036269,0.051209063,6.042082367,6.631196399,6.638743216,-0.309910274,0.7575854,0.989562689,-8.606117233,0.030929932,0.000956661,0.009413603,0.060760064,0.115929821,0.978189159,-0.319613761,0.625369429
ENSG00000136463,TACO1,chr17,protein_coding,Auto,-0.055863932,-0.10071638,-0.011011484,2.55039508,2.8728924,2.928756332,-2.4587397,0.014949852,0.646429819,-5.476382957,0.022883902,0.000523673,0.055863932,0.686093492,0.789331742,-0.008967339,-0.117410142,0.099475464,1.611945743,1.114706247,1.079287676,-0.165035729,0.869409858,0.994129994,-7.723447339,0.055327961,0.003061183,0.008967339,0.053037823,0.10452552,0.875992481,1.158034804,0.123424917
ENSG00000136478,TEX2,chr17,protein_coding,Auto,0.022089316,-0.000917945,0.045096577,6.383383225,6.683453332,6.661364016,1.895328785,0.059754934,0.81986911,-7.53911026,0.011738398,0.00013779,0.022089316,0.470007536,0.596158611,0.005359275,-0.046984502,0.057703053,6.071972204,6.756953265,6.718504788,0.204341288,0.838702604,0.994129994,-8.644643642,0.026706009,0.000713211,0.005359275,0.054661699,0.106935445,0.911828917,0.726654691,0.233718758
ENSG00000136485,DCAF7,chr17,protein_coding,Auto,-0.021970514,-0.044344278,0.00040325,7.546433916,7.587396464,7.609366979,-1.938511422,0.05422592,0.814443526,-7.536475983,0.011415186,0.000130306,0.021970514,0.487100823,0.612695311,0.023159608,-0.068080041,0.114399257,6.827991915,7.224111463,7.196120735,0.506597121,0.614090847,0.977030856,-8.555692874,0.046550841,0.002166981,0.023159608,0.079028621,0.142372123,0.874209573,1.161248122,0.122770505
ENSG00000136490,LIMD2,chr17,protein_coding,Auto,0.001450642,-0.028270081,0.031171365,5.416661693,5.252853568,5.251402925,0.096353627,0.923353812,0.99497757,-9.190376744,0.015163634,0.000229936,0.001450642,0.051052144,0.101562053,-0.013995393,-0.0978315,0.069840715,4.638120445,4.483375271,4.520932971,-0.333172462,0.740038328,0.989460415,-8.421775102,0.042773524,0.001829574,0.013995393,0.062447718,0.118403608,0.996077762,-1.541945905,0.93845663
ENSG00000136492,BRIP1,chr17,protein_coding,Auto,0.035667231,-0.010531427,0.08186589,4.352624293,5.043478053,5.007810821,1.524078138,0.129357081,0.920826765,-7.818352282,0.023570744,0.00055558,0.035667231,0.32858185,0.450300847,0.006028669,-0.159273384,0.171330722,2.562080281,2.272197402,2.420145445,0.072787751,0.942190597,0.998422178,-8.018109239,0.084337782,0.007112862,0.006028669,0.050590001,0.10088071,0.958151279,0.044027234,0.482441348
ENSG00000136504,KAT7,chr17,protein_coding,Auto,0.007109372,-0.014788983,0.029007728,5.935362154,6.039088343,6.031978971,0.640895093,0.522458394,0.983531926,-9.067827836,0.01117263,0.000124828,0.007109372,0.097666269,0.168292307,0.022198084,-0.020742628,0.065138796,5.280411697,5.452550996,5.461620795,1.031718852,0.305891929,0.945311217,-8.051017418,0.021908527,0.000479984,0.022198084,0.174321699,0.270318599,0.952566699,0.24001798,0.405158159
ENSG00000136518,ACTL6A,chr3,protein_coding,Auto,-0.008175004,-0.037858392,0.021508384,4.611054014,4.910541766,4.918716769,-0.543677921,0.587379134,0.987780657,-8.884359,0.015144586,0.000229358,0.008175004,0.084095785,0.14933254,-0.050899839,-0.130067406,0.028267727,3.285686646,3.491097415,3.475483384,-1.283170093,0.20382726,0.919824258,-7.33780084,0.040391615,0.001631483,0.050899839,0.24414558,0.35576893,0.947938496,0.285177759,0.387753979
ENSG00000136521,NDUFB5,chr3,protein_coding,Auto,-0.01590547,-0.044033033,0.012222092,4.901400314,4.804953448,4.820858918,-1.116301785,0.265876597,0.954526432,-8.471109648,0.014350797,0.000205945,0.01590547,0.19873451,0.299930441,0.026324857,-0.039071627,0.091721342,4.50290172,4.370163701,4.346421646,0.803390586,0.424573313,0.966032235,-8.129210315,0.033365553,0.00111326,0.026324857,0.124370439,0.205136276,0.916635903,0.623537333,0.266465739
ENSG00000136522,MRPL47,chr3,protein_coding,Auto,-0.043944056,-0.083540949,-0.004347162,4.283258856,4.442310697,4.486254753,-2.190817621,0.029832966,0.754104744,-6.569222398,0.020202497,0.000408141,0.043944056,0.586458913,0.704495553,0.012418615,-0.060860678,0.085697908,3.683584256,3.01187309,2.986514805,0.338226016,0.736244198,0.989460415,-8.212523641,0.037387394,0.001397817,0.012418615,0.062830878,0.118964341,0.8686554,1.197808184,0.11549585
ENSG00000136527,TRA2B,chr3,protein_coding,Auto,-9.43E-07,-0.022453868,0.022451982,7.878627003,8.010342197,8.010343141,-8.29E-05,0.999933953,0.999933953,-9.419817696,0.011455574,0.00013123,9.43E-07,0.050000001,0.100000001,0.054044682,-0.002648375,0.110737738,6.999287173,7.672189961,7.626279703,1.902559304,0.061371359,0.806075418,-6.894125524,0.028925029,0.000836657,0.054044682,0.466377494,0.594484207,0.997689918,-2.283929022,0.988812149
ENSG00000136531,SCN2A,chr2,protein_coding,Auto,0.006375534,-0.028056544,0.040807612,8.265686459,8.161242524,8.154866992,0.365527897,0.715174182,0.989640717,-9.367490871,0.017567387,0.000308613,0.006375534,0.065266051,0.122407084,-0.010549014,-0.085522189,0.064424162,8.653565137,8.773735486,8.744715019,-0.280815486,0.779712164,0.989901449,-8.573043325,0.03825162,0.001463186,0.010549014,0.058824846,0.113085056,0.990741466,-0.904673697,0.81718086
ENSG00000136535,TBR1,chr2,protein_coding,Auto,0.011923416,-0.017900435,0.041747267,8.333722737,8.039866721,8.027943305,0.789231083,0.431082074,0.982329245,-9.123526113,0.01521625,0.000231534,0.011923416,0.122983933,0.202761571,-0.019977064,-0.123745112,0.083790985,6.261222339,6.295848126,6.244202954,-0.384222787,0.702022905,0.9868425,-8.593821535,0.052942882,0.002802949,0.019977064,0.066591994,0.124450877,0.971146124,-0.156013896,0.561988966
ENSG00000136536,7-Mar,chr2,protein_coding,Auto,0.013721475,-0.003840354,0.031283304,7.53846085,7.674184822,7.660463347,1.542404364,0.124844542,0.919039801,-8.217152342,0.008960117,8.03E-05,0.013721475,0.335176966,0.457484606,0.004898215,-0.033113898,0.042910329,7.173645037,7.039587279,7.022798587,0.25717632,0.797826182,0.991466797,-8.648476433,0.019393936,0.000376125,0.004898215,0.057395616,0.11097848,0.931372089,0.479403561,0.31582578
ENSG00000136560,TANK,chr2,protein_coding,Auto,-0.010219913,-0.033701013,0.013261187,5.610274801,5.537157478,5.547377391,-0.859203331,0.391444629,0.975493453,-8.853540368,0.011980153,0.000143524,0.010219913,0.13688699,0.221229727,0.00761037,-0.039544083,0.054764824,5.741293293,5.719328386,5.703870532,0.322105527,0.748369716,0.989562689,-8.588034792,0.024058395,0.000578806,0.00761037,0.061629338,0.117204833,0.971146124,-0.150421538,0.559783975
ENSG00000136603,SKIL,chr3,protein_coding,Auto,-0.014593164,-0.044094868,0.014908541,6.926685592,6.918859539,6.933452703,-0.976493941,0.330214544,0.965801797,-8.892653662,0.01505189,0.000226559,0.014593164,0.163019366,0.255137169,0.006593304,-0.060657505,0.073844113,6.222476189,6.446081655,6.448084642,0.1956684,0.845458439,0.994129994,-8.651533255,0.034311637,0.001177288,0.006593304,0.054273313,0.106359636,0.974951356,-0.211574587,0.583780531
ENSG00000136628,EPRS,chr1,protein_coding,Auto,0.002208005,-0.020051606,0.024467615,7.765989238,8.071938214,8.06973021,0.195816654,0.844988769,0.989640717,-9.396464946,0.011356944,0.00012898,0.002208005,0.054354092,0.106446788,0.001954363,-0.048480237,0.052388964,7.328043535,7.406426063,7.388374385,0.077337802,0.938583952,0.997821074,-8.674874412,0.025731939,0.000662133,0.001954363,0.050666163,0.100994336,0.996077762,-1.708995199,0.956274081
ENSG00000136631,VPS45,chr1,protein_coding,Auto,0.016893518,-0.005055535,0.038842571,6.281530732,6.446721186,6.429827668,1.519397891,0.130529765,0.920826765,-8.162536126,0.011198496,0.000125406,0.016893518,0.32690618,0.448469224,0.020169354,-0.024202082,0.064540791,6.077028538,6.309216273,6.285620625,0.907201205,0.367532604,0.954676197,-8.253512994,0.022638488,0.000512501,0.020169354,0.145449557,0.233103261,0.878507975,1.118712489,0.131631408
ENSG00000136636,KCTD3,chr1,protein_coding,Auto,0.023838766,0.004020916,0.043656616,6.604415257,6.833503392,6.809664626,2.374621745,0.018687491,0.688051253,-6.557183386,0.010111148,0.000102235,0.023838766,0.65585476,0.764345331,0.03236824,-0.008000578,0.072737059,6.535577322,6.720671578,6.688787347,1.600251199,0.114220292,0.890311191,-7.410261283,0.020596336,0.000424209,0.03236824,0.351246996,0.476424204,0.460579083,2.398129519,0.008239519
ENSG00000136643,RPS6KC1,chr1,protein_coding,Auto,0.008450213,-0.009751732,0.026652159,6.387258034,6.702207403,6.69375719,0.916467478,0.360726833,0.971316314,-8.905338135,0.009286707,8.62E-05,0.008450213,0.149203912,0.23733777,0.025445543,-0.010970157,0.061861242,7.092724167,6.620370383,6.581467655,1.394563117,0.167727355,0.912850542,-7.711820611,0.018579438,0.000345196,0.025445543,0.279619859,0.397016187,0.909342992,0.838011988,0.201011985
ENSG00000136682,CBWD2,chr2,protein_coding,Auto,0.01714848,-0.023636706,0.057933667,4.073860289,3.868684067,3.851535587,0.830023505,0.40769568,0.980596132,-8.539415337,0.020808769,0.000433005,0.01714848,0.130935725,0.213362385,0.028897407,-0.065930762,0.123725576,4.554057063,4.498586684,4.391040985,0.60818628,0.545108064,0.972503767,-8.291697487,0.048381719,0.002340791,0.028897407,0.092092046,0.160851129,0.956438981,0.12875004,0.448777719
ENSG00000136699,SMPD4,chr2,protein_coding,Auto,-0.014858287,-0.038945854,0.00922928,5.414926528,5.671094159,5.685952445,-1.217707576,0.225031471,0.942360691,-8.451549876,0.012289575,0.000151034,0.014858287,0.227638904,0.33499808,0.020558728,-0.047971735,0.08908919,4.977945533,4.588004464,4.559755962,0.598725403,0.551363049,0.972503767,-8.35993411,0.034964522,0.001222518,0.020558728,0.090768876,0.15899484,0.922591139,0.550565635,0.290965736
ENSG00000136709,WDR33,chr2,protein_coding,Auto,0.016699359,-0.003040322,0.03643904,7.13638812,7.082059359,7.06536,1.670040036,0.096761346,0.891711927,-7.993552966,0.010071266,0.00010143,0.016699359,0.382461546,0.50784989,-0.010037653,-0.048686886,0.02861158,7.521752757,7.279371951,7.308748846,-0.518330083,0.605925505,0.977030856,-8.535741511,0.019718997,0.000388839,0.010037653,0.080408949,0.144340981,0.903441363,0.921540299,0.178384206
ENSG00000136710,CCDC115,chr2,protein_coding,Auto,0.018421424,-0.012092273,0.048935121,5.040319065,4.964562416,4.946140993,1.191778565,0.235017893,0.947167129,-8.413989004,0.015568213,0.000242369,0.018421424,0.220015924,0.325846669,0.021298344,-0.036041818,0.078638507,4.61888966,4.173528412,4.09047634,0.741313725,0.461078467,0.966354765,-8.197642609,0.029255185,0.000855866,0.021298344,0.113068767,0.18984127,0.916042363,0.651463948,0.257373521
ENSG00000136715,SAP130,chr2,protein_coding,Auto,0.006593783,-0.018918963,0.032106529,5.152415489,5.187005156,5.180411373,0.510204951,0.610573162,0.987780657,-9.009352337,0.013016707,0.000169435,0.006593783,0.079967624,0.143492957,-0.032970523,-0.074946249,0.009005203,5.04315609,4.619588465,4.637528496,-1.567626991,0.121651576,0.899440648,-7.3351668,0.021416187,0.000458653,0.032970523,0.339424076,0.463652558,0.937790206,0.426874675,0.334735306
ENSG00000136717,BIN1,chr2,protein_coding,Auto,-0.000128995,-0.059691472,0.059433482,5.538299159,5.561786044,5.561915039,-0.004275306,0.996593849,0.999443131,-9.21285596,0.030389019,0.000923492,0.000128995,0.05000207,0.100003076,0.007192097,-0.09820531,0.112589504,5.457240967,5.027144396,4.983006535,0.13618859,0.892078162,0.996081314,-8.589952042,0.053774187,0.002891663,0.007192097,0.052067423,0.103082343,0.999818713,-2.932170737,0.998316992
ENSG00000136718,IMP4,chr2,protein_coding,Auto,0.011923744,-0.016310911,0.040158399,5.141781865,5.278451033,5.26652729,0.833676124,0.405639496,0.9798713,-8.796164741,0.014405436,0.000207517,0.011923744,0.131668647,0.214334317,-0.030224774,-0.09283228,0.032382732,4.53145909,4.631018835,4.589455945,-0.963500114,0.338740893,0.947675806,-7.985139928,0.031942605,0.00102033,0.030224774,0.158020942,0.249455913,0.937530164,0.431875253,0.332916041
ENSG00000136720,HS6ST1,chr2,protein_coding,Auto,0.037807384,-0.002906377,0.078521144,6.239974475,6.355204858,6.31739747,1.833169447,0.068535614,0.838173343,-7.636007588,0.020772327,0.00043149,0.037807384,0.445510946,0.572066262,-0.060513272,-0.150675418,0.029648875,6.484553365,6.088022372,6.134331592,-1.339496262,0.184908612,0.915378165,-7.776421535,0.046001095,0.002116101,0.060513272,0.26176052,0.376419583,0.754819477,1.733492948,0.041504045
ENSG00000136731,UGGT1,chr2,protein_coding,Auto,0.025611996,0.00199557,0.049228422,7.342108365,7.419993478,7.394381483,2.140900318,0.0337146,0.754104744,-7.121828734,0.012049197,0.000145183,0.025611996,0.567032131,0.687116686,-0.02610942,-0.087676453,0.035457614,6.782736362,6.965882845,6.96683126,-0.846377486,0.400337328,0.964349854,-8.326785724,0.031411752,0.000986698,0.02610942,0.132767614,0.216362335,0.772459952,1.65205704,0.049261462
ENSG00000136732,GYPC,chr2,protein_coding,Auto,-0.037241488,-0.102433667,0.02795069,2.130960103,2.617476344,2.654717831,-1.127713401,0.261038429,0.950741179,-7.734812573,0.033261315,0.001106315,0.037241488,0.201863963,0.303776268,0.111024905,-0.054720998,0.276770808,1.137521757,1.183548205,1.149138316,1.336880907,0.185756593,0.915378165,-6.745590679,0.084564236,0.00715111,0.111024905,0.260927216,0.375450296,0.883817273,1.03286844,0.150832735
ENSG00000136738,STAM,chr10,protein_coding,Auto,0.001863092,-0.022797676,0.026523861,5.764094189,5.790014619,5.788151528,0.149140288,0.881620642,0.990774079,-9.237425469,0.012582025,0.000158307,0.001863092,0.052522982,0.103741188,0.062874706,0.026277824,0.099471588,5.983770691,5.95686868,5.881322964,3.428838217,0.001038276,0.186758339,-3.164268929,0.018671879,0.000348639,0.062874706,0.922141266,0.959877503,0.911828917,0.761609346,0.223146598
ENSG00000136750,GAD2,chr10,protein_coding,Auto,-0.056065642,-0.161962527,0.049831244,3.385463209,4.500234089,4.556299729,-1.045155265,0.297442853,0.959233376,-8.184444543,0.054029023,0.002919135,0.056065642,0.179947352,0.276579749,0.051940474,-0.089515988,0.193396935,3.958459413,4.965332545,4.87714779,0.732821547,0.466208356,0.966693677,-8.103245946,0.072171664,0.005208749,0.051940474,0.111598445,0.187835245,0.930983995,0.486807073,0.313197529
ENSG00000136754,ABI1,chr10,protein_coding,Auto,-0.002881247,-0.02325114,0.017488647,5.884235868,5.953739635,5.956620882,-0.279227942,0.780411096,0.989640717,-9.227920783,0.010392803,0.00010801,0.002881247,0.058876829,0.11309534,0.01718792,-0.028232355,0.062608195,6.031390017,5.772837221,5.758029827,0.755246432,0.452732374,0.966354765,-8.378336909,0.02317361,0.000537016,0.01718792,0.115520817,0.193178315,0.98579049,-0.571487814,0.716165491
ENSG00000136758,YME1L1,chr10,protein_coding,Auto,0.006463725,-0.013661784,0.026589234,7.015293783,7.083110877,7.076647152,0.634020381,0.526924185,0.983531926,-9.17551902,0.010268117,0.000105434,0.006463725,0.096628696,0.166855125,0.003808356,-0.035711389,0.043328101,6.574418896,6.633730242,6.609486695,0.192326235,0.848064986,0.994129994,-8.666996285,0.020163135,0.000406552,0.003808356,0.054128239,0.10614446,0.988490797,-0.636170043,0.737667202
ENSG00000136770,DNAJC1,chr10,protein_coding,Auto,-0.04902213,-0.081122763,-0.016921497,4.805437788,4.893918889,4.942941018,-3.014711667,0.002968619,0.299534525,-4.618081677,0.016377874,0.000268235,0.04902213,0.850268491,0.912732363,0.002612895,-0.049028101,0.054253891,6.194940337,5.438049402,5.407248053,0.100981659,0.919864822,0.997129951,-8.664624586,0.026347447,0.000694188,0.002612895,0.051136039,0.101695031,0.80701054,1.47824301,0.069671373
ENSG00000136783,NIPSNAP3A,chr9,protein_coding,Auto,-0.010077145,-0.052908465,0.032754175,5.123390153,5.235638285,5.245715429,-0.464454583,0.642919479,0.987780657,-9.032320926,0.021852714,0.000477541,0.010077145,0.074770437,0.136091398,0.068260782,-0.022185827,0.15870739,4.724839684,4.289960442,4.238127187,1.506239675,0.136678384,0.903407363,-7.360164039,0.046146229,0.002129474,0.068260782,0.31761974,0.439758458,0.944571034,0.316024433,0.375991982
ENSG00000136802,LRRC8A,chr9,protein_coding,Auto,-0.022102395,-0.047258373,0.003053583,5.510065787,5.528134033,5.550236428,-1.734464206,0.084657894,0.865998775,-7.711341699,0.012834683,0.000164729,0.022102395,0.407082937,0.533314316,-0.010653144,-0.071260267,0.049953979,4.818972831,4.735856696,4.688800105,-0.350807809,0.726826686,0.988795167,-8.44818348,0.030922002,0.00095617,0.010653144,0.063810753,0.120396812,0.911724086,0.793920036,0.213620992
ENSG00000136807,CDK9,chr9,protein_coding,Auto,-0.007619856,-0.03354848,0.018308767,5.616705568,5.703357227,5.710977082,-0.580142277,0.562590857,0.987780657,-9.060748211,0.01322889,0.000175004,0.007619856,0.088908805,0.156097848,0.042890122,-0.019984542,0.105764786,4.788457796,4.654342812,4.674286866,1.361434394,0.177910546,0.915378165,-7.583347333,0.03207891,0.001029056,0.042890122,0.268802152,0.38458065,0.942578195,0.391214604,0.347819307
ENSG00000136810,TXN,chr9,protein_coding,Auto,0.009977367,-0.017916418,0.037871152,5.463669225,5.550201251,5.540223884,0.706115425,0.48108801,0.983531926,-8.951773359,0.014231523,0.000202536,0.009977367,0.108105734,0.182642269,0.033072481,-0.031146235,0.097291198,5.262249379,5.027757699,5.002795369,1.0278276,0.30770557,0.945311217,-8.049293931,0.032764651,0.001073522,0.033072481,0.173360254,0.269098421,0.944571034,0.322738128,0.373446787
ENSG00000136811,ODF2,chr9,protein_coding,Auto,-0.007651905,-0.032864501,0.017560692,5.543672427,5.992800025,6.000451929,-0.599127394,0.549889702,0.987327682,-9.034851642,0.01286357,0.000165471,0.007651905,0.091545963,0.159785449,0.016285712,-0.053059181,0.085630604,4.640983747,5.103997245,5.100621418,0.46871341,0.640787005,0.980036316,-8.374431508,0.035380047,0.001251748,0.016285712,0.074797434,0.136312125,0.977849293,-0.307038079,0.620592806
ENSG00000136813,KIAA0368,chr9,protein_coding,Auto,0.024554249,0.006776226,0.042332272,7.535207001,7.803737873,7.779183624,2.726530681,0.007075081,0.452833119,-5.746597243,0.00907042,8.23E-05,0.024554249,0.773690956,0.857864242,0.027235689,-0.023821708,0.078293086,7.267734654,7.498598078,7.514563496,1.064620463,0.290846991,0.944033253,-8.110650988,0.026049692,0.000678586,0.027235689,0.182596908,0.28076865,0.487038241,2.336109942,0.009742756
ENSG00000136816,TOR1B,chr9,protein_coding,Auto,-0.026458876,-0.056683736,0.003765985,4.854643082,5.091751005,5.11820988,-1.728121532,0.085791823,0.869353561,-7.595194657,0.015420847,0.000237803,0.026458876,0.404640411,0.530810703,-0.064039417,-0.120143989,-0.007934845,4.78608357,4.702706438,4.743778121,-2.278055139,0.02589941,0.703427702,-5.97519178,0.028624782,0.000819378,0.064039417,0.612399528,0.729195536,0.565187309,2.226336261,0.012995833
